Date&Time,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,FACTOR_VEHICLE1,FACTOR_VEHICLE2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
4/5/15 19:09,,,40.7367356,-73.8544944,"(40.7367356, -73.8544944)",,,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,3198136,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 13:12,BRONX,10455,40.8142683,-73.9129533,"(40.8142683, -73.9129533)",SAINT ANNS AVENUE,EAST 149 STREET,,2,0,0,0,0,0,2,0,Outside Car Distraction,Unspecified,,,,3197875,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 1:40,BROOKLYN,11203,40.6392595,-73.9377625,"(40.6392595, -73.9377625)",FOSTER AVENUE,ALBANY AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3197967,SPORT UTILITY / STATION WAGON,UNKNOWN,UNKNOWN,,
4/5/15 10:30,MANHATTAN,10010,40.7383125,-73.9877418,"(40.7383125, -73.9877418)",PARK AVENUE SOUTH,EAST 20 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3197793,OTHER,PASSENGER VEHICLE,,,
4/5/15 14:40,BRONX,10471,40.9067463,-73.9003838,"(40.9067463, -73.9003838)",FIELDSTON ROAD,WEST 259 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3198360,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 8:55,QUEENS,11434,40.6833902,-73.7925831,"(40.6833902, -73.7925831)",SUTPHIN BOULEVARD,115 DRIVE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3198143,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 20:31,BROOKLYN,11210,40.6173237,-73.9440684,"(40.6173237, -73.9440684)",AVENUE N,EAST 31 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,3198399,PASSENGER VEHICLE,,,,
4/5/15 12:55,MANHATTAN,10016,40.7450578,-73.9786065,"(40.7450578, -73.9786065)",EAST 33 STREET,3 AVENUE,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,3197817,TAXI,SPORT UTILITY / STATION WAGON,,,
4/5/15 3:45,QUEENS,11413,40.6716843,-73.7564656,"(40.6716843, -73.7564656)",SPRINGFIELD BOULEVARD,141 AVENUE,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3198142,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 9:00,BROOKLYN,11216,40.6832396,-73.9438905,"(40.6832396, -73.9438905)",HANCOCK STREET,TOMPKINS AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3198013,PASSENGER VEHICLE,TAXI,,,
4/5/15 21:08,BRONX,10467,40.8856931,-73.8616389,"(40.8856931, -73.8616389)",WHITE PLAINS ROAD,EAST 222 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3198331,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/5/15 15:30,,,,,,7 AVENUE,6 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3199980,PASSENGER VEHICLE,BICYCLE,,,
4/5/15 15:32,BROOKLYN,11236,40.6527885,-73.919961,"(40.6527885, -73.919961)",CHURCH AVENUE,REMSEN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3198409,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
4/5/15 15:45,,,,,,,,MCDONALDS PKG LOT 1625 WEBSTER AVE,1,0,0,0,0,0,1,0,Other Vehicular,Backing Unsafely,,,,3198307,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 9:59,BROOKLYN,11220,40.6431861,-74.0192457,"(40.6431861, -74.0192457)",58 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198438,PASSENGER VEHICLE,SCOOTER,,,
4/5/15 18:20,BRONX,10463,40.8843001,-73.9033106,"(40.8843001, -73.9033106)",CORLEAR AVENUE,WEST 236 STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3198892,SPORT UTILITY / STATION WAGON,BICYCLE,,,
4/5/15 16:00,MANHATTAN,10031,40.8200975,-73.9550764,"(40.8200975, -73.9550764)",WEST 135 STREET,BROADWAY,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198277,PASSENGER VEHICLE,TAXI,,,
4/5/15 16:00,,,,,,CITY ISLAND ROAD,SHORE ROAD,,1,0,0,0,1,0,0,0,Failure to Keep Right,Unspecified,,,,3198320,PASSENGER VEHICLE,BICYCLE,,,
4/5/15 16:15,QUEENS,11414,40.6641936,-73.8411164,"(40.6641936, -73.8411164)",156 AVENUE,CROSS BAY BOULEVARD,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3198566,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/5/15 0:25,BROOKLYN,11211,40.7145001,-73.9575609,"(40.7145001, -73.9575609)",METROPOLITAN AVENUE,ROEBLING STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3198033,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 10:50,,,,,,BUSHWICK AVENUE,FURMAN STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3199022,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/5/15 11:04,,,,,,,,,1,0,0,0,0,0,1,0,Other Vehicular,Fatigued/Drowsy,,,,3198312,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 17:35,BROOKLYN,11213,40.6661246,-73.9313824,"(40.6661246, -73.9313824)",UTICA AVENUE,CARROLL STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198429,MOTORCYCLE,BUS,,,
4/5/15 13:57,BROOKLYN,11207,40.6900286,-73.9109952,"(40.6900286, -73.9109952)",HALSEY STREET,CENTRAL AVENUE,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,3198505,UNKNOWN,UNKNOWN,,,
4/5/15 18:15,MANHATTAN,10035,40.7992577,-73.9390504,"(40.7992577, -73.9390504)",3 AVENUE,EAST 118 STREET,,1,0,0,0,0,0,1,0,Other Electronic Device,Unspecified,,,,3198263,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 18:20,BRONX,10463,40.8843001,-73.9033106,"(40.8843001, -73.9033106)",CORLEAR AVENUE,WEST 236 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3198358,SPORT UTILITY / STATION WAGON,,,,
4/5/15 18:20,MANHATTAN,10039,40.8223104,-73.9385848,"(40.8223104, -73.9385848)",WEST 146 STREET,7 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3198282,PASSENGER VEHICLE,,,,
4/5/15 18:25,QUEENS,11377,40.7454386,-73.9094668,"(40.7454386, -73.9094668)",SKILLMAN AVENUE,55 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3198098,SPORT UTILITY / STATION WAGON,BICYCLE,,,
4/5/15 18:26,MANHATTAN,10032,40.8371778,-73.942597,"(40.8371778, -73.942597)",WEST 162 STREET,BROADWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3198286,UNKNOWN,,,,
4/5/15 18:35,BROOKLYN,11216,40.6802907,-73.9477291,"(40.6802907, -73.9477291)",FULTON STREET,VERONA PLACE,,1,0,0,0,0,0,1,0,Outside Car Distraction,Unspecified,Unspecified,,,3198496,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/5/15 19:00,BROOKLYN,11233,40.681993,-73.9088607,"(40.681993, -73.9088607)",STONE AVENUE,BROADWAY,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3198448,SPORT UTILITY / STATION WAGON,,,,
4/5/15 12:15,BRONX,10466,40.8894274,-73.8629476,"(40.8894274, -73.8629476)",EAST 226 STREET,CARPENTER AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3197925,OTHER,SPORT UTILITY / STATION WAGON,,,
4/5/15 18:15,QUEENS,11419,40.6920631,-73.8234779,"(40.6920631, -73.8234779)",97 AVENUE,123 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198525,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
4/5/15 1:48,MANHATTAN,10016,40.7419703,-73.9808593,"(40.7419703, -73.9808593)",3 AVENUE,EAST 28 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3197787,TAXI,,,,
4/5/15 20:00,,,,,,CROCHERON AVENUE,FRANCIS LEWIS BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3198624,PASSENGER VEHICLE,BICYCLE,,,
4/5/15 20:15,QUEENS,11106,40.75658,-73.9297516,"(40.75658, -73.9297516)",36 AVENUE,31 STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3198659,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 20:20,BROOKLYN,11216,40.6854383,-73.9443285,"(40.6854383, -73.9443285)",MADISON STREET,TOMPKINS AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3198497,SPORT UTILITY / STATION WAGON,BICYCLE,,,
4/5/15 20:45,BRONX,10472,40.8272974,-73.8691822,"(40.8272974, -73.8691822)",WATSON AVENUE,NOBLE AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3198835,PASSENGER VEHICLE,,,,
4/5/15 20:50,BROOKLYN,11201,40.6891376,-73.9907077,"(40.6891376, -73.9907077)",ATLANTIC AVENUE,BOERUM PLACE,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,3199037,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 21:05,BRONX,10452,40.8438993,-73.9116929,"(40.8438993, -73.9116929)",EAST 173 STREET,GRAND CONCOURSE,,1,0,0,0,0,0,1,0,Other Vehicular,Prescription Medication,,,,3198309,TAXI,PASSENGER VEHICLE,,,
4/5/15 21:30,BRONX,10475,40.86832,-73.8331589,"(40.86832, -73.8331589)",BARTOW AVENUE,EDSON AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198332,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 21:31,BROOKLYN,11222,40.7351589,-73.9550724,"(40.7351589, -73.9550724)",EAGLE STREET,MANHATTAN AVENUE,,1,0,0,0,1,0,0,0,Outside Car Distraction,Unspecified,,,,3198517,BICYCLE,UNKNOWN,,,
4/5/15 22:00,QUEENS,11413,40.666404,-73.7453682,"(40.666404, -73.7453682)",230 PLACE,NORTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3198555,PASSENGER VEHICLE,,,,
4/5/15 22:00,,,40.7303571,-73.8409161,"(40.7303571, -73.8409161)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3198617,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 22:08,BROOKLYN,11203,40.6442521,-73.9325076,"(40.6442521, -73.9325076)",CLARENDON ROAD,SCHNECTADY AVENUE,,1,0,0,0,0,0,1,0,Outside Car Distraction,Unspecified,,,,3198932,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/5/15 22:23,,,,,,,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3199150,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 13:15,,,,,,VANDAM STREET,QUEENS BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198101,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 13:20,BROOKLYN,11233,40.6841675,-73.9293087,"(40.6841675, -73.9293087)",REID AVENUE,HALSEY STREET,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,3198019,UNKNOWN,PASSENGER VEHICLE,,,
4/5/15 13:20,MANHATTAN,10018,40.7571447,-73.9935606,"(40.7571447, -73.9935606)",9 AVENUE,WEST 40 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197784,UNKNOWN,BICYCLE,,,
4/5/15 22:50,BROOKLYN,11204,40.6220219,-73.9872553,"(40.6220219, -73.9872553)",18 AVENUE,60 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3198404,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
4/5/15 22:52,,,,,,,,PARKING LOT OF 190-02 HORACE HARDING EXP,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3198584,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 12:40,BRONX,10461,40.8334965,-73.8285051,"(40.8334965, -73.8285051)",,,3392 EAST TREMONT AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198316,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 23:00,,,,,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3198306,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
4/5/15 13:30,,,,,,,,REAR OF 150-01 NORTHERN BOULEVARD,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3198110,PASSENGER VEHICLE,,,,
4/5/15 23:30,QUEENS,11421,40.6914211,-73.8665099,"(40.6914211, -73.8665099)",75 STREET,JAMAICA AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3198528,PASSENGER VEHICLE,,,,
4/5/15 15:40,BROOKLYN,11223,40.6022839,-73.9614962,"(40.6022839, -73.9614962)",CONEY ISLAND AVENUE,HUTCHINSON COURT,,1,0,0,0,0,0,1,0,Outside Car Distraction,Unspecified,,,,3198379,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
4/5/15 2:00,BROOKLYN,11232,40.663941,-73.9976787,"(40.663941, -73.9976787)",3 AVENUE,21 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Prescription Medication,,,,3198439,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
4/5/15 2:55,BRONX,10454,40.8075056,-73.9170151,"(40.8075056, -73.9170151)",SAINT ANNS AVENUE,EAST 139 STREET,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,Unspecified,,,3197873,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
4/5/15 14:00,BROOKLYN,11238,40.6817692,-73.9675328,"(40.6817692, -73.9675328)",ATLANTIC AVENUE,VANDERBILT AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3198482,UNKNOWN,,,,
4/5/15 14:00,,,,,,,,C/O 232 ST AND 133 AVE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 4:40,,,,,,61 STREET,LAUREL HILL BOULEVARD,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3198586,TAXI,PASSENGER VEHICLE,,,
4/5/15 14:19,,,,,,CONEY ISLAND AVENUE,BANNER AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3198378,PASSENGER VEHICLE,BICYCLE,,,
4/5/15 5:00,MANHATTAN,10033,40.8495422,-73.9363982,"(40.8495422, -73.9363982)",BROADWAY,WEST 180 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3197869,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 5:28,MANHATTAN,10031,40.8280407,-73.9425037,"(40.8280407, -73.9425037)",WEST 151 STREET,SAINT NICHOLAS AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,Unspecified,,,3197855,VAN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/5/15 5:30,QUEENS,11432,40.718135,-73.7919014,"(40.718135, -73.7919014)",HOMELAWN STREET,83 AVENUE,,1,0,0,0,0,0,1,0,Failure to Keep Right,Unspecified,,,,3198579,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/5/15 7:40,,,40.6085299,-73.8978689,"(40.6085299, -73.8978689)",,,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,3198395,PASSENGER VEHICLE,,,,
4/5/15 8:00,MANHATTAN,10035,40.8043758,-73.9374202,"(40.8043758, -73.9374202)",LEXINGTON AVENUE,EAST 125 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3197846,SPORT UTILITY / STATION WAGON,,,,
4/5/15 8:00,QUEENS,11432,40.7107097,-73.7930392,"(40.7107097, -73.7930392)",HILLSIDE AVENUE,169 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3198043,PASSENGER VEHICLE,,,,
4/5/15 15:15,BROOKLYN,11222,40.7279629,-73.950073,"(40.7279629, -73.950073)",MCGUINNESS BOULEVARD,MESEROLE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3198516,PASSENGER VEHICLE,,,,
4/5/15 15:25,,,40.6977347,-73.8140794,"(40.6977347, -73.8140794)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3198529,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 11:30,STATEN ISLAND,10301,40.6421201,-74.0752374,"(40.6421201, -74.0752374)",BAY STREET,RICHMOND TERRACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198669,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/5/15 13:57,MANHATTAN,10033,40.8466224,-73.9373118,"(40.8466224, -73.9373118)",WADSWORTH AVENUE,WEST 176 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198288,OTHER,PASSENGER VEHICLE,,,
4/5/15 14:30,,,40.7333796,-73.8666495,"(40.7333796, -73.8666495)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198613,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 18:20,,,40.6387712,-74.0216122,"(40.6387712, -74.0216122)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 0:01,BROOKLYN,11236,40.6457817,-73.9096489,"(40.6457817, -73.9096489)",EAST 92 STREET,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198421,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/5/15 0:01,MANHATTAN,10003,40.7352933,-73.9878182,"(40.7352933, -73.9878182)",EAST 16 STREET,IRVING PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197790,PASSENGER VEHICLE,VAN,,,
4/5/15 0:05,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,3197919,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES)
4/5/15 0:15,MANHATTAN,10034,40.8626053,-73.9202761,"(40.8626053, -73.9202761)",10 AVENUE,WEST 204 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197868,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 0:16,BRONX,10468,40.8725024,-73.9021454,"(40.8725024, -73.9021454)",SEDGWICK AVENUE,WEST 197 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197935,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 0:16,MANHATTAN,10025,40.7923625,-73.9641744,"(40.7923625, -73.9641744)",WEST 97 STREET,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197842,TAXI,PASSENGER VEHICLE,,,
4/5/15 0:20,BROOKLYN,11210,40.6328856,-73.9476978,"(40.6328856, -73.9476978)",FLATBUSH AVENUE,HILLEL PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197978,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 0:20,MANHATTAN,10016,40.7515772,-73.982275,"(40.7515772, -73.982275)",5 AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197803,PASSENGER VEHICLE,TAXI,,,
4/5/15 0:23,,,,,,66 AVENUE,GRAND CENTRAL PARKWAY SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198129,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 0:30,MANHATTAN,10027,40.8107645,-73.9525902,"(40.8107645, -73.9525902)",WEST 125 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 0:30,QUEENS,11106,40.7619707,-73.9253817,"(40.7619707, -73.9253817)",31 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198149,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 0:30,,,,,,GRAND ARMY PLAZA,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3198011,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 0:35,MANHATTAN,10014,40.7402618,-74.005864,"(40.7402618, -74.005864)",WEST 13 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3198194,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 10:00,QUEENS,11691,40.5921603,-73.7596002,"(40.5921603, -73.7596002)",BEACH 27 STREET,BOARDWALK,,0,0,0,0,0,0,0,0,Unspecified,,,,,3199060,SPORT UTILITY / STATION WAGON,,,,
4/5/15 10:00,,,,,,ATLANTIC AVENUE,SHEPHERD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199515,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 10:05,,,,,,GOETHALS ROAD NORTH,COOKE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3198162,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/5/15 10:12,BROOKLYN,11204,40.6134024,-73.9807053,"(40.6134024, -73.9807053)",65 STREET,WEST 6 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198385,UNKNOWN,PASSENGER VEHICLE,,,
4/5/15 10:15,BROOKLYN,11225,40.6637286,-73.9538481,"(40.6637286, -73.9538481)",ROGERS AVENUE,EMPIRE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198968,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 10:19,QUEENS,11423,40.7159724,-73.762274,"(40.7159724, -73.762274)",90 AVENUE,198 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198041,PASSENGER VEHICLE,UNKNOWN,,,
4/5/15 10:20,BRONX,10475,40.8798705,-73.8318353,"(40.8798705, -73.8318353)",,,1000 BAYCHESTER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198317,PASSENGER VEHICLE,UNKNOWN,,,
4/5/15 10:20,QUEENS,11420,40.6663322,-73.8105512,"(40.6663322, -73.8105512)",SOUTH CONDUIT AVENUE,130 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3198093,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 10:22,BROOKLYN,11220,40.6492697,-74.0096651,"(40.6492697, -74.0096651)",45 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197983,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 10:30,BROOKLYN,11212,40.6558527,-73.9101218,"(40.6558527, -73.9101218)",BOYLAND STREET,HEGEMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197989,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 10:30,BROOKLYN,11221,40.6864275,-73.9357353,"(40.6864275, -73.9357353)",MADISON STREET,LEWIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3198018,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/5/15 10:45,BROOKLYN,11206,40.699405,-73.953369,"(40.699405, -73.953369)",NOSTRAND AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3198014,PASSENGER VEHICLE,UNKNOWN,,,
4/5/15 10:45,BROOKLYN,11233,40.6722935,-73.913117,"(40.6722935, -73.913117)",EASTERN PARKWAY,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197988,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/5/15 10:50,BRONX,10475,40.8602735,-73.8245859,"(40.8602735, -73.8245859)",ERSKINE PLACE,BOLLER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3198318,PASSENGER VEHICLE,,,,
4/5/15 10:54,,,,,,BEACH CHANNEL DRIVE,BEACH 77 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198035,PASSENGER VEHICLE,UNKNOWN,,,
4/5/15 11:00,BROOKLYN,11203,40.641588,-73.9254802,"(40.641588, -73.9254802)",KINGS HIGHWAY,JODIE COURT,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3197970,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/5/15 11:04,STATEN ISLAND,10304,40.6209679,-74.0843019,"(40.6209679, -74.0843019)",TARGEE STREET,YOUNG STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199203,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/5/15 11:05,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3198012,PASSENGER VEHICLE,UNKNOWN,,,
